timestamp,executionDate,type,tokenAddress,to,from,amount,valueFiat
1641867776000,2022-01-11T02:22:56Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x3C6233fA507eDfB5F58615CB11f3FEf34Dc754Ee,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,8333334,73497.3104481257
1641511745000,2022-01-06T23:29:05Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x754F37225CE0E30639093Af47C16ef057B544b4f,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,8333333,82746.39477007149
1641498777000,2022-01-06T19:52:57Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x63A2368F4B509438ca90186cb1C15156713D5834,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,8333333,82746.39477007149
1641496131000,2022-01-06T19:08:51Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,8333333,82746.39477007149
1641472072000,2022-01-06T12:27:52Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xe7879a2D05dBA966Fcca34EE9C3F99eEe7eDEFd1,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,8333333,82746.39477007149
1641083034000,2022-01-02T00:23:54Z,ETHER_TRANSFER,,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,3.15,12081.497373205966
1641082645000,2022-01-02T00:17:25Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x0000000000000000000000000000000000000000,50000000,695458.7569475928
1641068130000,2022-01-01T20:15:30Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.6342049451569688,2397.4950217541113
1640370389000,2021-12-24T18:26:29Z,ETHER_TRANSFER,,0x6212ce06Dcac01706e6Be5310C3228ede1A02ADf,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.14,567.7164313703854
1640207708000,2021-12-22T21:15:08Z,ERC20_TRANSFER,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xDa12b368a93007Ef2446717765917933cEBC6080,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,2000,2000
1640207405000,2021-12-22T21:10:05Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0.014712144767304116,58.73962940864148
1640207405000,2021-12-22T21:10:05Z,ERC20_TRANSFER,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,2000,2000
1640207405000,2021-12-22T21:10:05Z,ETHER_TRANSFER,,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.5143338179227696,2053.5264120196143
1639857855000,2021-12-18T20:04:15Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.8741381798662613,3467.2038374846907
1639255266000,2021-12-11T20:41:06Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x283Af0B28c62C092C9727F1Ee09c02CA627EB7F5,0.000311270848547448,1.26992745535503
1639255266000,2021-12-11T20:41:06Z,ETHER_TRANSFER,,0x283Af0B28c62C092C9727F1Ee09c02CA627EB7F5,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.12484847723683085,509.3586814897346
1638929618000,2021-12-08T02:13:38Z,ETHER_TRANSFER,,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,2,8863.081294279518
1638912803000,2021-12-07T21:33:23Z,ETHER_TRANSFER,,0x63A2368F4B509438ca90186cb1C15156713D5834,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,4.07,17544.006250947845
1638912628000,2021-12-07T21:30:28Z,ETHER_TRANSFER,,0x90eda5165e5E1633E0Bdb6307cDecaE564b10ff7,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.02311604,99.64323102141533
1638650383000,2021-12-04T20:39:43Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.8938613276293454,3666.3123854079035
1638030757000,2021-11-27T16:32:37Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xa1293301157a919035FC1Af3D20981267b2f46E0,0.45,1837.83981856318
1637436474000,2021-11-20T19:27:54Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.8619051987834178,3823.5776086227506
1636734432000,2021-11-12T16:27:12Z,ETHER_TRANSFER,,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.5,2342.553177758665
1636227175000,2021-11-06T19:32:55Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.8710969940218258,3943.5468203043274
1635034754000,2021-10-24T00:19:14Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.3548876493104542,1453.243273444088
1634184292000,2021-10-14T04:04:52Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.018325162727589245,69.5351394493054
1634002600000,2021-10-12T01:36:40Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.11641454575101128,407.2303385714352
1632601971000,2021-09-25T20:32:51Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.16840193358231695,496.2755887007261
1631395672000,2021-09-11T21:27:52Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.15226842429256285,497.62907119224457
1630205964000,2021-08-29T02:59:24Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,12.450774601064852,40258.124820617086
1630203260000,2021-08-29T02:14:20Z,ETHER_TRANSFER,,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,4.009798464780969,12965.214797709454
1630197784000,2021-08-29T00:43:04Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xAc43e14c018490D045a774008648c701cda8C6b3,4.009798464780969,12965.214797709454
1630196276000,2021-08-29T00:17:56Z,ETHER_TRANSFER,,0x63A2368F4B509438ca90186cb1C15156713D5834,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.3,970.0149455080652
1626378486000,2021-07-15T19:48:06Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0.3,573.2180854892989
